word,ko,zh_Hans,etym_zh_Hans,pron,ant,syn,etym,hypo,hyper,var
affidavit,선서 진술서,（法庭上作证用的）书面证词,,/ˌafɪˈdeɪvɪt/,,"statement, sworn statement, attestation, declaration, avowal, plea, submission, claim, contention, charge, allegation","From Medieval Latin affidavit (“he has sworn”), the third person singular perfect tense of affido (“swear”), from fīdō, ultimately from Proto-Indo-European *bʰidʰ-, zero-grade of Proto-Indo-European *bʰeydʰ- (“to command, to persuade, to trust”). Cognate to fidelity and faith (same Latin root), but not to affirm (shared Latin ad- prefix, but different Latin and Proto-Indo-European roots).
",,,
chronometer,크로노미터(특히 항해 때 쓰는 정밀 시계),精密时计,,/krəˈnɒmɪtə/,,"chronometer, small clock, timer","From Ancient Greek χρόνος (khrónos, “time”) + μέτρον (métron, “measure”); synchronically, chrono- +‎ -meter.
",,,
susceptible,민감한,易受影响的，易受伤害的,,/səˈsɛptɪb(ə)l/,,"receptive to, vulnerable to, defenceless against","From Late Latin susceptibilis, from Latin susceptus, from suscipiō.
",,,
hector,위협하다,威吓,,/ˈhɛktə/,,"intimidate, browbeat, cow, badger, chivvy, harass, torment, plague","From Hector (“in Greek and Roman mythology, a character in Homer’s Iliad who is the greatest warrior of Troy”), from Late Middle English Hector (“warrior with the qualities of Hector”),[1] from Latin Hectōr or Ancient Greek Ἕκτωρ (Héktōr), from ἕκτωρ (héktōr, “holding fast”), from ἔχειν (ékhein),[2] present active infinitive of ἔχω (ékhō, “to have, own, possess; to hold”), from Proto-Indo-European *seǵʰ- (“to hold; to overpower”).
",,,
redress,(부당하거나 잘못된 것을) 바로잡다[시정하다],纠正，矫正；补偿，向…赔偿损失,,/rɪˈdrɛs/,,"correct, make right, put right, set right, right, put to rights, compensate for, sort out, deal with, amend, remedy, repair, fix, cure, heal, make good, reform, harmonize, retrieve, improve, better, ameliorate, adjust, resolve, settle, square",,,,
proliferate,"급증하다, (빠르게) 확산되다",激增,,/prəˈlɪfəreɪt/,,"grow rapidly, multiply, become more numerous, mushroom, snowball, burgeon, escalate, rocket, run riot","From Latin proles (“offspring”) + ferre (“to bear”) + -ate.
",,,
denounce,맹렬히 비난하다,（公开）谴责，痛斥,,/dɪˈnaʊns/,,"criticize, attack, censure, castigate, decry, revile, vilify, besmirch, discredit, damn, reject, proscribe","From Old French denuncier, from Latin dēnūntiō (“to announce, to denounce, to threaten”), from de + nūntiō (“to announce, to report, to denounce”), from nūntius (“messenger, message”)
",,,
harangue,장광설을 늘어놓다,长篇大论地演说；斥责,,/həˈraŋ/,,"lecture, diatribe, homily, polemic, rant, fulmination, broadside, verbal attack, verbal onslaught, invective","From Middle English arang and French harangue, from Old Italian aringa (modern Italian arringa) from aringare (“speak in public”) (modern Italian arringare), from aringo (“public assembly”), from Gothic *𐌷𐍂𐌹𐌲𐌲𐍃 (*hriggs)[1], akin to Old High German hring (“ring”) (whence German Ring).
",,,
truculent,"반항적인, 약간 공격적인",易怒的；好斗的；寻衅的,,/ˈtrʌkjʊl(ə)nt/,,"aggressive, antagonistic, belligerent, pugnacious, bellicose, combative, confrontational, ready for a fight, hostile, obstreperous, argumentative, quarrelsome, contentious, uncooperative","First attested circa 1540, from Middle French, from Latin truculentus (“fierce, savage”), from trux (“fierce, wild”).
",,,
synchronize,동시에 발생하다[움직이다]; 동시에 발생하게[움직이게] 하다,（使）同步，（使）同时发生,,/ˈsɪŋkrənʌɪz/,,"happening at the same time, done at the same time, contemporaneous, concomitant, coinciding, coincident, synchronous, synchronized, synchronic","From Ancient Greek συγχρονίζω (sunkhronízō).
",,,
euphonious,듣기 좋은,悦耳的，动听的,,/juːˈfəʊnɪəs/,", cacophonous    [WS]","mellow, harmonious, mellifluent, pleasant, euphonious, bell-like, canorous, honeyed, dulcet, tunable (rare), agreeable, soundful, melodious, tuneful, mellifluous, ariose, golden, silvery, lilting, symphonious, sweet-sounding, sweet, rhythmical, soothing, lyrical, harmonical, euphonous, euphonic, musical, birdsweet (rare), listenable, concentual (rare), euphonical, silver-toned, melodic","euphony +‎ -ous (“possessing”).
","rhythmic, rhythmical, silvery, sonorous    [WS], trilly,   —, honey-mouthed, honey-tongued, silver-tongued",,
aspersion,"비난, 비방, 중상",中伤，诽谤;喷绕法；喷洒法,记忆技巧：a 加强 + spers 散开 + ion 表名词 → 诽谤,/əˈspəːʃ(ə)n/,,"disparagement, denigration, defamation, defamation of character, abuse, vituperation, condemnation, criticism, censure, castigation, denunciation, flak, deprecation, opprobrium, obloquy, derogation, slander, revilement, reviling, calumny, calumniation, slurs, smears, execration, excoriation, lambasting, upbraiding, bad press, character assassination, attack, invective, libel, insults, slights, curses","From Latin aspersiōnem, from aspersiō (“sprinkling”).
",,,
rebel,반역자,（试图武装推翻国家政治制度的）反抗者，造反者,,/ˈrɛb(ə)l/,,"insurgent, revolutionist, mutineer, agitator, subversive, guerrilla, anarchist, terrorist","From Old French rebelle, from Latin rebellis (“waging war again; insurgent”), from rebellō (“I wage war again, fight back”), from re- (“again, back”) + bellō (“I wage war”).
",,,
insidious,서서히[은밀히] 퍼지는,暗中为害的；潜伏的,,/ɪnˈsɪdɪəs/,,"subtle, surreptitious, sneaking, cunning, crafty, Machiavellian, artful, guileful, sly, wily, tricky, slick, deceitful, deceptive, dishonest, underhand, backhanded, indirect","From Middle French insidieux, from Latin īnsidiōsus (“cunning, artful, deceitful”), from īnsidiae (“a lying in wait, an ambush, artifice, stratagem”) + -ōsus, from īnsideō (“to sit in or on”), from in (“in, on”) + sedeō (“to sit”).
",,,
languid,(움직임이) 힘없는[느릿느릿한]; 나른한,慢悠悠的，悠闲自在的,,/ˈlaŋɡwɪd/,,"unhurried, languorous, unenergetic, lacking in energy, slow, slow-moving",,,,
cascade,작은 폭포,小瀑布（常指瀑布群的分支）,,/kasˈkeɪd/,,"falls, water chute, cataract, rapids, torrent, flood, deluge, outpouring, white water, fountain, shower, avalanche","From French cascade, from Italian cascata, from cascare (“to fall”)
",,,
abash,[보통 수동형으로] 무안하게 하다; 당황하게 하다,使惭愧；使羞愧；使困窘；使局促不安,,/əˈbaʃ/,", dignify, honor","conscience-stricken, sheepish, taken aback, perturbed, red-faced, dismayed, confounded, humbled, put out of countenance, ashamed, depress, put to shame, abase, discomposed, confound, humiliated, abash, distressed, mortified, nonplussed, lower, blushing, discomfited, demean, mortify, humiliate, with one's tail between one's legs, confused, dumbfounded, shamefaced, discomfit, embarrass, crestfallen, discountenanced, degrade, remorseful, chagrined, disconcert, confuse    [WS], disconcerted, debase, bring low, humble    [WS], shame    [WS]","First attested in 1303. From Middle English abaisen, abaishen, abashen (“to gape with surprise”) etc., from Anglo-Norman abaïss, from Middle French abair, abaisser (“to astonish, alter”), from Old French esbaïr, (French ébahir), from es- (“utterly”) + baïr (“to astonish”), from Latin ex- (“out of”) + baer (“to gape”), from batāre (“to yawn, gape”).[1][2][3]
","ether (slang), put someone in his place (idiomatic), soften someone's cough (idiomatic),   —, make a fool of oneself, make a spectacle of oneself (US), make an exhibition of oneself (UK), put one's foot in it (idiomatic), put one's foot in one's mouth (idiomatic)",,
holocaust,(특히 전쟁·화재로 인한) 대참사[대파괴],大屠杀，大毁灭，浩劫,,/ˈhɒləkɔːst/,,"disaster, catastrophe, destruction, devastation, demolition, annihilation, ravaging","From French holocauste, from Late Latin holocaustum, from the neuter form of Ancient Greek ὁλόκαυστος (holókaustos), from ὅλος (hólos, “whole”) + καυστός (kaustós, “burnt”), from καίω (kaíō, “I burn”). Used to refer to mass killings since at least 1925.[1]
",,,
expiate,속죄하다,赎（罪）；补偿；弥补,,/ˈɛkspɪeɪt/,,"make amends for, make up for, do penance for, pay for, redress, redeem, offset, square, make good, make redress for, make reparation for, make recompense for, make restitution for, purge","From Latin expiātus, past participle of expiō (“atone for”).
",,,
whim,"(일시적인) 기분, 변덕",突然的念头，冲动,,/wɪm/,,"notion, fancy, capriccio, flisk (Scotland), craze, foible, fad, idea, lark, figary (obsolete), whimsy, inclination, vagary, kink, bent, megrim (rare), whim-wham, delirament (obsolete), urge, crotchet, passion, boutade, freak, spleen (obsolete), whim, toy    [WS] (obsolete), caprice, crotchet (archaic), maggot (obsolete), fangle, conceit, megrim",,,,
bewilder,어리둥절하게[혼란스럽게] 만들다,使迷惑，使糊涂；难住,,/bɪˈwɪldə/,,,"From be- (prefix used as an intensifier) +‎ wilder (“to lead astray; to go astray, wander”).[1]
",,,
defamation,"중상, 명예 훼손",诬蔑;诽谤;中伤,,/ˌdɛfəˈmeɪʃ(ə)n/,,"slander, character assassination, defamation of character, calumny, vilification, traducement, obloquy, scandal, scandalmongering, malicious gossip, tittle-tattle, backbiting, aspersions, muckraking, abuse, malediction","From Old French diffamacion (French diffamation), from Latin diffāmātiō.
",,,
contradict,"(어떤 사람의 말을) 부정[부인]하다, 반박하다",反驳，否定；（事实或声明）（与…）相矛盾，（与…）有抵触,,/kɒntrəˈdɪkt/,,"refute, rebut, dispute, counter","Borrowed from Latin contradict-, the participle stem of contrādīcō (“I speak against”) (originally two words).
",,,
minatory,"협박하는, 위협적인",威胁的;恐吓的,,/ˈmɪnəˌt(ə)ri/,,"intimidating, bullying, frightening, terrifying, scary, fearsome, mean-looking, alarming, forbidding, baleful","Borrowed from Middle French minatoire, from Latin minatorius, from minari (“to threaten”).
",,,
acerbic,"가혹한, 신랄한",尖刻的；辛辣的,,/əˈsəːbɪk/,,"sarcastic, sardonic, satirical, scathing, cutting, razor-edged, incisive, penetrating, piercing, biting, stinging, searing, keen, caustic, trenchant, bitter, acrimonious, astringent, harsh, severe, devastating, abrasive, wounding, hurtful, unkind, cruel, vitriolic, virulent, mordant, venomous, waspish, poisonous, spiteful, vicious, malicious","Attested since the 17th century, from Latin acerbus (“sour, bitter”).
",,,
acquit,무죄를 선고하다,宣判…无罪,,/əˈkwɪt/,", inculpate, blame    [WS], incriminate, charge, indict, condemn, convict, accuse, impeach","find innocent, pronounce not guilty, vindicate, clear, disculpate, remit, exculpate, exonerate, absolve, pardon, declare innocent, acquit","From Middle English aquī̆ten (“to give in return; to pay, repay; to redeem (a pledge, security), to make good (a promise); to make amends; to relieve of an obligation; to acquit, clear of a charge; to free; to deprive of; to do one's part, acquit oneself; to act, behave (in a certain way)”), from Old French aquiter (“to act, do”) and Medieval Latin acquitāre (“to settle a debt”),[1] from ad- (“prefix meaning ‘to’”) + quitare (“to free”),[2] equivalent to a- +‎ quit. See quit and compare acquiet.
","amnesty, reprieve",,
hinder,"저해[방해]하다, …을 못하게 하다",阻碍，妨碍,,/ˈhɪndə/,", abet, hurdle, assist    [WS], nurture    [WS], expedite, help    [WS], further, facilitate","hinder, arrest, obstruct, inhibit, forslow, thwart, impede, interfere with, stay, incommode, prevent, be a hindrance to, prevene (obsolete), behedge, halt, let, frustrate, umbeset, curb, hamper, restrict, get in the way, delay, balk, hold back, stop, forestay, slow down, handicap, overslaugh (US dialect), retard, set back, slow down    [WS], baffle, forestall, difficult    [WS] (obsolete), undermine, foil, hold up, thwarten","From Middle Dutch hinder, from the verb hinderen.
","complicate    [WS], shut out    [WS], spoil    [WS]",,
chromosome,염색체,染色体,,/ˈkrəʊməsəʊm/,,,"19th century: from German Chromosom, ultimately from Ancient Greek χρῶμα (khrôma, “colour”) + σῶμα (sôma, “body”) (because they are stained under the microscope). Equivalent to chromo- +‎ -some.
",,,
condign,적절한,适当的;应得的,,/kənˈdʌɪn/,,"well deserved, earned, merited, warranted, justified, justifiable","From Old French condigne, from Latin condignus, from con- +‎ dignus (“worthy”).
",,,
rejoinder,"응수, 답변",回答；反驳,,/rɪˈdʒɔɪndə/,,"reply, response, retort, riposte, counter, sally","From Middle French rejoindre, with infinitive used as noun frequent in Law French.
",,,
intersperse,(…속에·사이에) 배치하다,无规律地混入；散布；点缀,,/ɪntəˈspəːs/,,"distribute, disperse, spread, strew, dot, sprinkle, pepper, litter","From Latin interspersus.
",,,
teeter,(넘어질 듯이) 불안정하게 서다[움직이다],摇晃，摇摇欲坠；蹒跚行走,,/ˈtiːtə/,,"walk unsteadily, wobble, toddle","Alteration of titter.
",,,
pulchritudinous,몸매[외모]가 아름다운,漂亮;美丽的;美貌的,,/ˌpʌlkrɪˈtʃuːdɪnəs/,,,"Latin pulchritūdō (“pulchritude”)  +‎ -ous, from pulcher (“beautiful”) + -tūdō.
",,,
facetious,"경박한, 까부는",（尤指不问场合）好开玩笑的；滑稽的，诙谐的,,/fəˈsiːʃəs/,,"flip, glib, frivolous, tongue-in-cheek, waggish, whimsical, joking, jokey, jesting, jocular, playful, roguish, impish, teasing, arch, mischievous, puckish","From French facétieux, from Latin facētia (“jest, wit, humor”), from facētus (“witty, jocose, facetious”).
",,,
